,Date_x,Time,Date_y
65,18/12/2020,17:30,18/12/2020
66,18/12/2020,17:30,18/12/2020
67,18/12/2020,17:30,18/12/2020
68,18/12/2020,17:30,18/12/2020
69,18/12/2020,17:30,18/12/2020
70,18/12/2020,17:30,18/12/2020
71,18/12/2020,17:31,18/12/2020
72,18/12/2020,17:31,18/12/2020
73,18/12/2020,17:31,18/12/2020
74,18/12/2020,17:31,18/12/2020
75,18/12/2020,17:31,18/12/2020
76,18/12/2020,17:31,18/12/2020
77,18/12/2020,17:31,18/12/2020
78,18/12/2020,17:31,18/12/2020
79,18/12/2020,17:31,18/12/2020
80,18/12/2020,17:31,18/12/2020
81,18/12/2020,17:31,18/12/2020
82,18/12/2020,17:31,18/12/2020
83,18/12/2020,17:31,18/12/2020
84,18/12/2020,17:31,18/12/2020
85,18/12/2020,17:31,18/12/2020
86,18/12/2020,17:31,18/12/2020
87,18/12/2020,17:31,18/12/2020
88,18/12/2020,17:31,18/12/2020
89,18/12/2020,17:32,
90,18/12/2020,17:32,
91,18/12/2020,17:32,
92,18/12/2020,17:32,
93,18/12/2020,17:32,
94,18/12/2020,17:32,
95,18/12/2020,17:32,
96,18/12/2020,17:32,
97,18/12/2020,17:32,
98,18/12/2020,17:32,
99,18/12/2020,17:33,18/12/2020
100,18/12/2020,17:33,18/12/2020
101,18/12/2020,17:33,18/12/2020
102,18/12/2020,17:33,18/12/2020
103,18/12/2020,17:33,18/12/2020
104,18/12/2020,17:33,18/12/2020
105,18/12/2020,17:34,18/12/2020
106,18/12/2020,17:34,18/12/2020
107,18/12/2020,17:35,
108,18/12/2020,17:35,
109,18/12/2020,17:35,
110,18/12/2020,17:35,
111,18/12/2020,17:35,
112,18/12/2020,17:35,
113,18/12/2020,17:35,
114,18/12/2020,17:35,
115,18/12/2020,17:35,
116,18/12/2020,17:35,
117,18/12/2020,17:36,18/12/2020
118,18/12/2020,17:36,18/12/2020
119,18/12/2020,17:36,18/12/2020
120,18/12/2020,17:36,18/12/2020
121,18/12/2020,17:36,18/12/2020
122,18/12/2020,17:36,18/12/2020
123,18/12/2020,17:36,18/12/2020
124,18/12/2020,17:37,
125,18/12/2020,17:37,
126,18/12/2020,17:37,
127,18/12/2020,17:37,
128,18/12/2020,17:37,
129,18/12/2020,17:38,
130,18/12/2020,17:38,
131,18/12/2020,17:38,
132,18/12/2020,17:38,
133,18/12/2020,17:39,
134,18/12/2020,17:39,
135,18/12/2020,17:39,
136,18/12/2020,17:40,
137,18/12/2020,17:40,
138,18/12/2020,17:40,
139,18/12/2020,17:40,
140,18/12/2020,17:40,
141,18/12/2020,17:40,
142,18/12/2020,17:41,
143,18/12/2020,17:41,
144,18/12/2020,17:41,
145,18/12/2020,17:42,
146,18/12/2020,17:42,
147,18/12/2020,17:42,
148,18/12/2020,17:42,
149,18/12/2020,17:42,
150,18/12/2020,17:42,
151,18/12/2020,17:42,
152,18/12/2020,17:43,
153,18/12/2020,17:43,
154,18/12/2020,17:43,
155,18/12/2020,17:43,
156,18/12/2020,17:43,
157,18/12/2020,17:43,
158,18/12/2020,17:43,
159,18/12/2020,17:44,18/12/2020
160,18/12/2020,17:44,18/12/2020
161,18/12/2020,17:44,18/12/2020
162,18/12/2020,17:44,18/12/2020
163,18/12/2020,17:44,18/12/2020
164,18/12/2020,17:44,18/12/2020
165,18/12/2020,17:44,18/12/2020
166,18/12/2020,17:45,
167,18/12/2020,17:45,
168,18/12/2020,17:45,
169,18/12/2020,17:45,
170,18/12/2020,17:46,
171,18/12/2020,17:46,
172,18/12/2020,17:46,
173,18/12/2020,17:46,
174,18/12/2020,17:46,
175,18/12/2020,17:47,
176,18/12/2020,17:47,
177,18/12/2020,17:47,
178,18/12/2020,17:47,
179,18/12/2020,17:47,
180,18/12/2020,17:48,
181,18/12/2020,17:48,
182,18/12/2020,17:48,
183,18/12/2020,17:48,
184,18/12/2020,17:49,18/12/2020
185,18/12/2020,17:49,18/12/2020
186,18/12/2020,17:50,18/12/2020
187,18/12/2020,17:51,
188,18/12/2020,17:51,
189,18/12/2020,17:51,
190,18/12/2020,17:51,
191,18/12/2020,17:51,
192,18/12/2020,17:51,
193,18/12/2020,17:51,
194,18/12/2020,17:52,
195,18/12/2020,17:52,
196,18/12/2020,17:52,
197,18/12/2020,17:52,
198,18/12/2020,17:53,
199,18/12/2020,17:53,
200,18/12/2020,17:53,
201,18/12/2020,17:53,
202,18/12/2020,17:53,
203,18/12/2020,17:54,18/12/2020
204,18/12/2020,17:54,18/12/2020
205,18/12/2020,17:54,18/12/2020
206,18/12/2020,17:55,
207,18/12/2020,17:55,
208,18/12/2020,17:55,
209,18/12/2020,17:55,
210,18/12/2020,17:56,
211,18/12/2020,17:56,
212,18/12/2020,17:56,
213,18/12/2020,17:56,
214,18/12/2020,17:56,
215,18/12/2020,17:56,
216,18/12/2020,17:57,
217,18/12/2020,17:57,
218,18/12/2020,17:57,
219,18/12/2020,17:57,
220,18/12/2020,17:57,
221,18/12/2020,17:57,
222,18/12/2020,17:57,
223,18/12/2020,17:57,
224,18/12/2020,17:57,
225,18/12/2020,17:58,18/12/2020
226,18/12/2020,17:58,18/12/2020
227,18/12/2020,17:58,18/12/2020
228,18/12/2020,17:58,18/12/2020
229,18/12/2020,17:58,18/12/2020
230,18/12/2020,17:58,18/12/2020
231,18/12/2020,17:58,18/12/2020
232,18/12/2020,18:11,
233,18/12/2020,18:11,
234,18/12/2020,18:11,
235,18/12/2020,18:11,
236,18/12/2020,18:12,
237,18/12/2020,18:12,
238,18/12/2020,18:12,
239,18/12/2020,18:12,
240,18/12/2020,18:12,
241,18/12/2020,18:12,
242,18/12/2020,18:13,18/12/2020
243,18/12/2020,18:13,18/12/2020
244,18/12/2020,18:13,18/12/2020
245,18/12/2020,18:13,18/12/2020
246,18/12/2020,18:13,18/12/2020
247,18/12/2020,18:14,
248,18/12/2020,18:14,
249,18/12/2020,18:14,
250,18/12/2020,18:14,
251,18/12/2020,18:14,
252,18/12/2020,18:14,
253,18/12/2020,18:14,
254,18/12/2020,18:14,
255,18/12/2020,18:14,
256,18/12/2020,18:15,
257,18/12/2020,18:15,
258,18/12/2020,18:15,
259,18/12/2020,18:15,
260,18/12/2020,18:15,
261,18/12/2020,18:16,
262,18/12/2020,18:16,
263,18/12/2020,18:16,
264,18/12/2020,18:16,
265,18/12/2020,18:17,
266,18/12/2020,18:18,
267,18/12/2020,18:18,
268,18/12/2020,18:18,
269,18/12/2020,18:18,
270,18/12/2020,18:18,
271,18/12/2020,18:19,18/12/2020
272,18/12/2020,18:19,18/12/2020
273,18/12/2020,18:19,18/12/2020
274,18/12/2020,18:19,18/12/2020
275,18/12/2020,18:19,18/12/2020
276,18/12/2020,18:19,18/12/2020
277,18/12/2020,18:19,18/12/2020
278,18/12/2020,18:19,18/12/2020
279,18/12/2020,18:19,18/12/2020
280,18/12/2020,18:19,18/12/2020
281,18/12/2020,18:20,
282,18/12/2020,18:20,
283,18/12/2020,18:20,
284,18/12/2020,18:20,
285,18/12/2020,18:20,
286,18/12/2020,18:20,
287,18/12/2020,18:20,
288,18/12/2020,18:21,18/12/2020
289,18/12/2020,18:22,
290,18/12/2020,18:22,
291,18/12/2020,18:22,
292,18/12/2020,18:23,18/12/2020
293,18/12/2020,18:23,18/12/2020
294,18/12/2020,18:23,18/12/2020
295,18/12/2020,18:23,18/12/2020
296,18/12/2020,18:23,18/12/2020
297,18/12/2020,18:23,18/12/2020
298,18/12/2020,18:23,18/12/2020
299,18/12/2020,18:23,18/12/2020
300,18/12/2020,18:23,18/12/2020
301,18/12/2020,18:24,18/12/2020
302,18/12/2020,18:24,18/12/2020
303,18/12/2020,18:24,18/12/2020
304,18/12/2020,18:24,18/12/2020
305,18/12/2020,18:25,
306,18/12/2020,18:25,
307,18/12/2020,18:26,18/12/2020
308,18/12/2020,18:26,18/12/2020
309,18/12/2020,18:26,18/12/2020
310,18/12/2020,18:26,18/12/2020
311,18/12/2020,18:27,
312,18/12/2020,18:27,
313,18/12/2020,18:27,
314,18/12/2020,18:27,
315,18/12/2020,18:27,
316,18/12/2020,18:27,
317,18/12/2020,18:28,
318,18/12/2020,18:28,
319,18/12/2020,18:28,
320,18/12/2020,18:28,
321,18/12/2020,18:29,
322,18/12/2020,18:29,
323,18/12/2020,18:29,
324,18/12/2020,18:29,
325,18/12/2020,18:29,
326,18/12/2020,18:29,
327,18/12/2020,18:29,
328,18/12/2020,18:29,
329,18/12/2020,18:29,
330,18/12/2020,18:29,
331,18/12/2020,18:30,18/12/2020
332,18/12/2020,18:31,
333,18/12/2020,18:31,
334,18/12/2020,18:32,
335,18/12/2020,18:32,
336,18/12/2020,18:32,
337,18/12/2020,18:32,
338,18/12/2020,18:32,
339,18/12/2020,18:32,
340,18/12/2020,18:32,
341,18/12/2020,18:33,
342,18/12/2020,18:33,
343,18/12/2020,18:33,
344,18/12/2020,18:33,
345,18/12/2020,18:34,
346,18/12/2020,18:34,
347,18/12/2020,18:35,
348,18/12/2020,18:35,
349,18/12/2020,18:35,
350,18/12/2020,18:36,
351,18/12/2020,18:36,
352,18/12/2020,18:36,
353,18/12/2020,18:36,
354,18/12/2020,18:36,
355,18/12/2020,18:37,
356,18/12/2020,18:37,
357,18/12/2020,18:37,
358,18/12/2020,18:38,
359,18/12/2020,18:38,
360,18/12/2020,18:38,
361,18/12/2020,18:38,
362,18/12/2020,18:39,
363,18/12/2020,18:40,18/12/2020
364,18/12/2020,18:40,18/12/2020
365,18/12/2020,18:41,
366,18/12/2020,18:41,
367,18/12/2020,18:41,
368,18/12/2020,18:41,
369,18/12/2020,18:42,
370,18/12/2020,18:43,
371,18/12/2020,18:43,
372,18/12/2020,18:43,
373,18/12/2020,18:43,
374,18/12/2020,18:43,
375,18/12/2020,18:43,
376,18/12/2020,18:44,18/12/2020
377,18/12/2020,18:44,18/12/2020
378,18/12/2020,18:44,18/12/2020
379,18/12/2020,18:44,18/12/2020
380,18/12/2020,18:44,18/12/2020
381,18/12/2020,18:44,18/12/2020
382,18/12/2020,18:45,
383,18/12/2020,18:45,
384,18/12/2020,18:45,
385,18/12/2020,18:45,
386,18/12/2020,18:46,
387,18/12/2020,18:46,
388,18/12/2020,18:46,
389,18/12/2020,18:46,
390,18/12/2020,18:46,
391,18/12/2020,18:46,
392,18/12/2020,18:46,
393,18/12/2020,18:47,18/12/2020
394,18/12/2020,18:47,18/12/2020
395,18/12/2020,18:49,
396,18/12/2020,18:49,
397,18/12/2020,18:49,
398,18/12/2020,18:50,
399,18/12/2020,18:50,
400,18/12/2020,18:50,
401,18/12/2020,18:50,
402,18/12/2020,18:50,
403,18/12/2020,18:50,
404,18/12/2020,18:51,
405,18/12/2020,18:51,
406,18/12/2020,18:51,
407,18/12/2020,18:51,
408,18/12/2020,18:51,
409,18/12/2020,18:51,
410,18/12/2020,18:51,
411,18/12/2020,18:52,
412,18/12/2020,18:52,
413,18/12/2020,18:52,
414,18/12/2020,18:52,
415,18/12/2020,18:53,18/12/2020
416,18/12/2020,18:53,18/12/2020
417,18/12/2020,18:53,18/12/2020
418,18/12/2020,18:53,18/12/2020
419,18/12/2020,18:53,18/12/2020
420,18/12/2020,18:54,18/12/2020
421,18/12/2020,18:54,18/12/2020
422,18/12/2020,18:54,18/12/2020
423,18/12/2020,18:54,18/12/2020
424,18/12/2020,18:55,
425,18/12/2020,18:55,
426,18/12/2020,18:56,18/12/2020
427,18/12/2020,18:57,18/12/2020
428,18/12/2020,18:57,18/12/2020
429,18/12/2020,18:57,18/12/2020
430,18/12/2020,18:57,18/12/2020
431,18/12/2020,18:58,
432,18/12/2020,18:58,
433,18/12/2020,18:58,
434,18/12/2020,18:58,
435,18/12/2020,19:11,18/12/2020
436,18/12/2020,19:11,18/12/2020
437,18/12/2020,19:12,
438,18/12/2020,19:12,
439,18/12/2020,19:12,
440,18/12/2020,19:12,
441,18/12/2020,19:12,
442,18/12/2020,19:12,
443,18/12/2020,19:13,
444,18/12/2020,19:13,
445,18/12/2020,19:13,
446,18/12/2020,19:13,
447,18/12/2020,19:14,
448,18/12/2020,19:14,
449,18/12/2020,19:14,
450,18/12/2020,19:14,
451,18/12/2020,19:14,
452,18/12/2020,19:14,
453,18/12/2020,19:15,
454,18/12/2020,19:15,
455,18/12/2020,19:15,
456,18/12/2020,19:15,
457,18/12/2020,19:16,
458,18/12/2020,19:16,
459,18/12/2020,19:16,
460,18/12/2020,19:16,
461,18/12/2020,19:16,
462,18/12/2020,19:17,
463,18/12/2020,19:17,
464,18/12/2020,19:18,
465,18/12/2020,19:18,
466,18/12/2020,19:18,
467,18/12/2020,19:18,
468,18/12/2020,19:19,
469,18/12/2020,19:19,
470,18/12/2020,19:19,
471,18/12/2020,19:20,18/12/2020
472,18/12/2020,19:20,18/12/2020
473,18/12/2020,19:20,18/12/2020
474,18/12/2020,19:20,18/12/2020
475,18/12/2020,19:21,
476,18/12/2020,19:21,
477,18/12/2020,19:21,
478,18/12/2020,19:22,
479,18/12/2020,19:22,
480,18/12/2020,19:22,
481,18/12/2020,19:22,
482,18/12/2020,19:22,
483,18/12/2020,19:23,
484,18/12/2020,19:23,
485,18/12/2020,19:23,
486,18/12/2020,19:24,18/12/2020
487,18/12/2020,19:24,18/12/2020
488,18/12/2020,19:24,18/12/2020
489,18/12/2020,19:24,18/12/2020
490,18/12/2020,19:24,18/12/2020
491,18/12/2020,19:24,18/12/2020
492,18/12/2020,19:24,18/12/2020
493,18/12/2020,19:24,18/12/2020
494,18/12/2020,19:24,18/12/2020
495,18/12/2020,19:24,18/12/2020
496,18/12/2020,19:24,18/12/2020
497,18/12/2020,19:24,18/12/2020
498,18/12/2020,19:25,18/12/2020
499,18/12/2020,19:25,18/12/2020
500,18/12/2020,19:26,18/12/2020
501,18/12/2020,19:26,18/12/2020
502,18/12/2020,19:26,18/12/2020
503,18/12/2020,19:26,18/12/2020
504,18/12/2020,19:27,
505,18/12/2020,19:27,
506,18/12/2020,19:27,
507,18/12/2020,19:27,
508,18/12/2020,19:28,
509,18/12/2020,19:28,
510,18/12/2020,19:28,
511,18/12/2020,19:28,
512,18/12/2020,19:29,
513,18/12/2020,19:29,
514,18/12/2020,19:29,
515,18/12/2020,19:29,
516,18/12/2020,19:30,
517,18/12/2020,19:30,
518,18/12/2020,19:31,
519,18/12/2020,19:31,
520,18/12/2020,19:32,
521,18/12/2020,19:32,
522,18/12/2020,19:32,
523,18/12/2020,19:32,
524,18/12/2020,19:32,
525,18/12/2020,19:32,
526,18/12/2020,19:33,
527,18/12/2020,19:33,
528,18/12/2020,19:33,
529,18/12/2020,19:33,
530,18/12/2020,19:33,
531,18/12/2020,19:34,
532,18/12/2020,19:34,
533,18/12/2020,19:34,
534,18/12/2020,19:34,
535,18/12/2020,19:35,
536,18/12/2020,19:35,
537,18/12/2020,19:35,
538,18/12/2020,19:36,
539,18/12/2020,19:36,
540,18/12/2020,19:37,
541,18/12/2020,19:37,
542,18/12/2020,19:37,
543,18/12/2020,19:37,
544,18/12/2020,19:37,
545,18/12/2020,19:38,
546,18/12/2020,19:38,
547,18/12/2020,19:39,
548,18/12/2020,19:39,
549,18/12/2020,19:39,
550,18/12/2020,19:39,
551,18/12/2020,19:39,
552,18/12/2020,19:39,
553,18/12/2020,19:41,18/12/2020
554,18/12/2020,19:41,18/12/2020
555,18/12/2020,19:41,18/12/2020
556,18/12/2020,19:41,18/12/2020
557,18/12/2020,19:41,18/12/2020
558,18/12/2020,19:42,
559,18/12/2020,19:42,
560,18/12/2020,19:42,
561,18/12/2020,19:42,
562,18/12/2020,19:42,
563,18/12/2020,19:43,
564,18/12/2020,19:43,
565,18/12/2020,19:43,
566,18/12/2020,19:43,
567,18/12/2020,19:43,
568,18/12/2020,19:44,18/12/2020
569,18/12/2020,19:44,18/12/2020
570,18/12/2020,19:44,18/12/2020
571,18/12/2020,19:44,18/12/2020
572,18/12/2020,19:44,18/12/2020
573,18/12/2020,19:44,18/12/2020
574,18/12/2020,19:45,
575,18/12/2020,19:45,
576,18/12/2020,19:45,
577,18/12/2020,19:45,
578,18/12/2020,19:45,
579,18/12/2020,19:45,
580,18/12/2020,19:45,
581,18/12/2020,19:45,
582,18/12/2020,19:45,
583,18/12/2020,19:45,
584,18/12/2020,19:45,
585,18/12/2020,19:46,18/12/2020
586,18/12/2020,19:46,18/12/2020
587,18/12/2020,19:46,18/12/2020
588,18/12/2020,19:46,18/12/2020
589,18/12/2020,19:47,
590,18/12/2020,19:47,
591,18/12/2020,19:47,
592,18/12/2020,19:47,
593,18/12/2020,19:47,
594,18/12/2020,19:48,18/12/2020
595,18/12/2020,19:49,18/12/2020
596,18/12/2020,19:49,18/12/2020
597,18/12/2020,19:49,18/12/2020
598,18/12/2020,19:50,
599,18/12/2020,19:50,
600,18/12/2020,19:50,
601,18/12/2020,19:50,
602,18/12/2020,19:50,
603,18/12/2020,19:51,
604,18/12/2020,19:51,
605,18/12/2020,19:51,
606,18/12/2020,19:51,
607,18/12/2020,19:52,
608,18/12/2020,19:52,
609,18/12/2020,19:53,
610,18/12/2020,19:53,
611,18/12/2020,19:53,
612,18/12/2020,19:53,
613,18/12/2020,19:54,18/12/2020
614,18/12/2020,19:54,18/12/2020
615,18/12/2020,19:55,18/12/2020
616,18/12/2020,19:55,18/12/2020
617,18/12/2020,19:55,18/12/2020
618,18/12/2020,19:55,18/12/2020
619,18/12/2020,19:55,18/12/2020
620,18/12/2020,19:55,18/12/2020
621,18/12/2020,19:55,18/12/2020
622,18/12/2020,19:56,
623,18/12/2020,19:56,
624,18/12/2020,19:56,
625,18/12/2020,19:56,
626,18/12/2020,19:56,
627,18/12/2020,19:56,
628,18/12/2020,19:57,
629,18/12/2020,19:57,
630,18/12/2020,19:58,
631,18/12/2020,19:58,
632,18/12/2020,19:58,
633,18/12/2020,19:58,
634,18/12/2020,20:11,
635,18/12/2020,20:11,
636,18/12/2020,20:11,
637,18/12/2020,20:11,
638,18/12/2020,20:12,
639,18/12/2020,20:12,
640,18/12/2020,20:12,
641,18/12/2020,20:12,
642,18/12/2020,20:13,
643,18/12/2020,20:13,
644,18/12/2020,20:13,
645,18/12/2020,20:14,
646,18/12/2020,20:14,
647,18/12/2020,20:15,18/12/2020
648,18/12/2020,20:15,18/12/2020
649,18/12/2020,20:15,18/12/2020
650,18/12/2020,20:15,18/12/2020
651,18/12/2020,20:15,18/12/2020
652,18/12/2020,20:15,18/12/2020
653,18/12/2020,20:16,
654,18/12/2020,20:16,
655,18/12/2020,20:16,
656,18/12/2020,20:16,
657,18/12/2020,20:16,
658,18/12/2020,20:16,
659,18/12/2020,20:16,
660,18/12/2020,20:17,18/12/2020
661,18/12/2020,20:17,18/12/2020
662,18/12/2020,20:18,
663,18/12/2020,20:19,
664,18/12/2020,20:19,
665,18/12/2020,20:19,
666,18/12/2020,20:20,
667,18/12/2020,20:21,
668,18/12/2020,20:21,
669,18/12/2020,20:21,
670,18/12/2020,20:21,
671,18/12/2020,20:21,
672,18/12/2020,20:22,18/12/2020
673,18/12/2020,20:22,18/12/2020
674,18/12/2020,20:22,18/12/2020
675,18/12/2020,20:22,18/12/2020
676,18/12/2020,20:23,18/12/2020
677,18/12/2020,20:23,18/12/2020
678,18/12/2020,20:23,18/12/2020
679,18/12/2020,20:23,18/12/2020
680,18/12/2020,20:23,18/12/2020
681,18/12/2020,20:24,18/12/2020
682,18/12/2020,20:24,18/12/2020
683,18/12/2020,20:25,
684,18/12/2020,20:25,
685,18/12/2020,20:25,
686,18/12/2020,20:26,
687,18/12/2020,20:26,
688,18/12/2020,20:26,
689,18/12/2020,20:26,
690,18/12/2020,20:26,
691,18/12/2020,20:27,
692,18/12/2020,20:27,
693,18/12/2020,20:27,
694,18/12/2020,20:27,
695,18/12/2020,20:28,
696,18/12/2020,20:28,
697,18/12/2020,20:28,
698,18/12/2020,20:29,
699,18/12/2020,20:29,
700,18/12/2020,20:29,
701,18/12/2020,20:29,
702,18/12/2020,20:29,
703,18/12/2020,20:29,
704,18/12/2020,20:30,
705,18/12/2020,20:30,
706,18/12/2020,20:30,
707,18/12/2020,20:30,
708,18/12/2020,20:31,
709,18/12/2020,20:31,
710,18/12/2020,20:31,
711,18/12/2020,20:32,18/12/2020
712,18/12/2020,20:32,18/12/2020
713,18/12/2020,20:32,18/12/2020
714,18/12/2020,20:32,18/12/2020
715,18/12/2020,20:32,18/12/2020
716,18/12/2020,20:32,18/12/2020
717,18/12/2020,20:33,
718,18/12/2020,20:34,18/12/2020
719,18/12/2020,20:34,18/12/2020
720,18/12/2020,20:34,18/12/2020
721,18/12/2020,20:34,18/12/2020
722,18/12/2020,20:34,18/12/2020
723,18/12/2020,20:34,18/12/2020
724,18/12/2020,20:35,
725,18/12/2020,20:35,
726,18/12/2020,20:35,
727,18/12/2020,20:35,
728,18/12/2020,20:35,
729,18/12/2020,20:35,
730,18/12/2020,20:36,
731,18/12/2020,20:36,
732,18/12/2020,20:36,
733,18/12/2020,20:36,
734,18/12/2020,20:36,
735,18/12/2020,20:37,
736,18/12/2020,20:37,
737,18/12/2020,20:37,
738,18/12/2020,20:37,
739,18/12/2020,20:38,18/12/2020
740,18/12/2020,20:38,18/12/2020
741,18/12/2020,20:38,18/12/2020
742,18/12/2020,20:38,18/12/2020
743,18/12/2020,20:38,18/12/2020
744,18/12/2020,20:39,
745,18/12/2020,20:39,
746,18/12/2020,20:39,
747,18/12/2020,20:39,
748,18/12/2020,20:40,
749,18/12/2020,20:40,
750,18/12/2020,20:40,
751,18/12/2020,20:40,
752,18/12/2020,20:40,
753,18/12/2020,20:40,
754,18/12/2020,20:41,
755,18/12/2020,20:41,
756,18/12/2020,20:41,
757,18/12/2020,20:41,
758,18/12/2020,20:41,
759,18/12/2020,20:41,
760,18/12/2020,20:41,
761,18/12/2020,20:42,
762,18/12/2020,20:42,
763,18/12/2020,20:42,
764,18/12/2020,20:42,
765,18/12/2020,20:43,
766,18/12/2020,20:43,
767,18/12/2020,20:43,
768,18/12/2020,20:43,
769,18/12/2020,20:44,18/12/2020
770,18/12/2020,20:44,18/12/2020
771,18/12/2020,20:44,18/12/2020
772,18/12/2020,20:45,18/12/2020
773,18/12/2020,20:46,
774,18/12/2020,20:47,18/12/2020
775,18/12/2020,20:47,18/12/2020
776,18/12/2020,20:47,18/12/2020
777,18/12/2020,20:47,18/12/2020
778,18/12/2020,20:47,18/12/2020
779,18/12/2020,20:47,18/12/2020
780,18/12/2020,20:47,18/12/2020
781,18/12/2020,20:47,18/12/2020
782,18/12/2020,20:47,18/12/2020
783,18/12/2020,20:47,18/12/2020
784,18/12/2020,20:47,18/12/2020
785,18/12/2020,20:47,18/12/2020
786,18/12/2020,20:47,18/12/2020
787,18/12/2020,20:47,18/12/2020
788,18/12/2020,20:48,
789,18/12/2020,20:48,
790,18/12/2020,20:48,
791,18/12/2020,20:49,
792,18/12/2020,20:49,
793,18/12/2020,20:49,
794,18/12/2020,20:49,
795,18/12/2020,20:50,
796,18/12/2020,20:50,
797,18/12/2020,20:50,
798,18/12/2020,20:50,
799,18/12/2020,20:50,
800,18/12/2020,20:50,
801,18/12/2020,20:51,
802,18/12/2020,20:51,
803,18/12/2020,20:51,
804,18/12/2020,20:51,
805,18/12/2020,20:52,18/12/2020
806,18/12/2020,20:52,18/12/2020
807,18/12/2020,20:52,18/12/2020
808,18/12/2020,20:52,18/12/2020
809,18/12/2020,20:52,18/12/2020
810,18/12/2020,20:52,18/12/2020
811,18/12/2020,20:52,18/12/2020
812,18/12/2020,20:52,18/12/2020
813,18/12/2020,20:52,18/12/2020
814,18/12/2020,20:53,18/12/2020
815,18/12/2020,20:53,18/12/2020
816,18/12/2020,20:53,18/12/2020
817,18/12/2020,20:53,18/12/2020
818,18/12/2020,20:54,
819,18/12/2020,20:54,
820,18/12/2020,20:54,
821,18/12/2020,20:54,
822,18/12/2020,20:55,
823,18/12/2020,20:55,
824,18/12/2020,20:56,
825,18/12/2020,20:56,
826,18/12/2020,20:56,
827,18/12/2020,20:56,
828,18/12/2020,20:56,
829,18/12/2020,20:57,
830,18/12/2020,20:57,
831,18/12/2020,20:58,18/12/2020
832,18/12/2020,20:58,18/12/2020
833,18/12/2020,21:11,
834,18/12/2020,21:11,
835,18/12/2020,21:12,18/12/2020
836,18/12/2020,21:12,18/12/2020
837,18/12/2020,21:12,18/12/2020
838,18/12/2020,21:12,18/12/2020
839,18/12/2020,21:12,18/12/2020
840,18/12/2020,21:12,18/12/2020
841,18/12/2020,21:13,18/12/2020
842,18/12/2020,21:13,18/12/2020
843,18/12/2020,21:13,18/12/2020
844,18/12/2020,21:13,18/12/2020
845,18/12/2020,21:13,18/12/2020
846,18/12/2020,21:13,18/12/2020
847,18/12/2020,21:14,
848,18/12/2020,21:14,
849,18/12/2020,21:14,
850,18/12/2020,21:14,
851,18/12/2020,21:14,
852,18/12/2020,21:15,18/12/2020
853,18/12/2020,21:15,18/12/2020
854,18/12/2020,21:15,18/12/2020
855,18/12/2020,21:15,18/12/2020
856,18/12/2020,21:15,18/12/2020
857,18/12/2020,21:15,18/12/2020
858,18/12/2020,21:15,18/12/2020
859,18/12/2020,21:15,18/12/2020
860,18/12/2020,21:16,18/12/2020
861,18/12/2020,21:16,18/12/2020
862,18/12/2020,21:16,18/12/2020
863,18/12/2020,21:17,18/12/2020
864,18/12/2020,21:17,18/12/2020
865,18/12/2020,21:17,18/12/2020
866,18/12/2020,21:17,18/12/2020
867,18/12/2020,21:17,18/12/2020
868,18/12/2020,21:17,18/12/2020
869,18/12/2020,21:17,18/12/2020
870,18/12/2020,21:17,18/12/2020
871,18/12/2020,21:18,
872,18/12/2020,21:18,
873,18/12/2020,21:18,
874,18/12/2020,21:19,
875,18/12/2020,21:19,
